day: 0, month: 1, year: 2, hour: 3, minute: 4, weekday: 5, thikaroad?: 6, sentiment: 7, rain: 8, demos: 9, accident: 10, text: 11
6,7,2016,9,58,2,0,1,0,0,0,"RT @ChegeDanko
@KenyanTraffic Epic Traffic on Msa Road"
6,7,2016,9,57,2,0,1,0,0,0,RT @ChegeDanko: @KenyanTraffic @Ma3Route Epic Traffic on Msa Road
6,7,2016,9,31,2,0,1,0,0,0,"09:30 Let a 14 seater carry 14 persons no saucers no excess 
Lets end greed and respect humanity and human dignity via @Qristonl"
6,7,2016,9,30,2,0,1,0,0,0,09:30  Chiromo Rd Inbound and Outbound open now. Cruise into and out of town via @thuogodfrey
6,7,2016,9,29,2,0,1,0,0,0,09:23  Someone tell me the jam on Southern Bp has nothing to do with Netanyahu. Shdn't we just allow Uhuru to keep going? via @jsphkaguru
6,7,2016,9,28,2,0,1,0,0,0,09:22 @anjeri15  it doesnt make sense that our activities stop coz of one man via @Kush_Mspiritual
6,7,2016,9,26,2,0,0,0,0,0,09:21  @mwauradedan no other city closes down roads for dignitaries or politicians.. Why Nairobi??! via @Smarv55
6,7,2016,9,25,2,0,1,0,0,0,09:20 Mombasa Rd inbound trafic starts at Syokimau Railway Station.. https://t.co/0X2zaIbaC8 via @muushu
6,7,2016,9,23,2,0,0,0,0,0,"09:17 Prime Minister of India Narendra Modi is expected in Kenya too?

Does this mean traffic snarl ups next week too? via @Gichana_"
6,7,2016,9,20,2,0,1,0,0,0,09:15 Why does It have to be only in #Africa when someone big comes IN everything STOPS  #NetanyahuInKenya  why via @CertifiedKOT
6,7,2016,9,18,2,0,1,0,0,0,09:14 Expect Jams everywhere in the City today because of Netanyahu. Watu wajipange mapema mapema via @Giftedzoom
6,7,2016,9,17,2,0,1,0,0,0,09:12  @KenyanTraffic more revenue/tax lost in traffic than what Bibi brought! #whatisaroad @bonifacemwangi @kenyanpundit via @lengoletu
6,7,2016,9,17,2,0,1,0,0,0,09:12 @KenyanTraffic Jogoo Road is packed all the way from Jam Rescue Hotel to CBD. Use alternatives routes if you in a hurry
6,7,2016,9,16,2,1,1,0,0,0,09:11 @KenyanTraffic# Netanyahu aondoka saa ngapi niko langata nataka kwenda Thika road. Pls give an update via @Benjami12488966
6,7,2016,9,14,2,0,1,0,0,0,09:10   how is it from.kangemi to CBD via waiyaki way via @EvansKipcheva
6,7,2016,9,13,2,0,1,0,0,0,09:07 @OneFMKe @KenyanTraffic  @mungalambuvi  @Kiss100Kenya overlapping through the cemetery https://t.co/sLHfmwQsee via @KuiVirginia
6,7,2016,9,12,2,0,0,0,0,0,"09:06 Closing roads coz #NetanyahuInKenya is ridiculous, callous &amp; an insult to businesses &amp; taxpayers @KenyanTraffic via @captainwanderiCFE"
6,7,2016,9,11,2,0,1,0,0,0,09:07 The Traffic Police at The Museum/Ojijo Road Roundabout doing a Good job #NatenyahuInKenya  https://t.co/CDHiYreYJ1 via @abumcogutua
6,7,2016,9,5,2,0,0,0,0,0,RT @ArtiShahKanani: @KenyanTraffic @ChegeEdchei6 @githua75 and how much earlier? Ppl did not get home till late last night. We are humans n…
6,7,2016,9,5,2,0,0,0,0,0,09:00 And Uhuru h/way was closed from Nyayo stadium @KenyanTraffic  https://t.co/94jNyN9QBI via @chiiramartins
6,7,2016,8,56,2,0,0,0,0,0,08:50 @KenyanTraffic @ntsa_kenya @sangodoc disgraceful. Stuck mbs rd coming to town one side closed for Baby via @munaw2000
6,7,2016,8,56,2,0,1,0,0,0,RT @Kenney_Mboya: our president is vip natanyauh is vvip that's the difference  https://t.co/wtOQqE1Ku6
6,7,2016,8,56,2,0,1,0,0,0,08:49 Barabara zikoje uliko? Traffic update  #QwetuAsubuhi @KenyanTraffic https://t.co/IVd7kVTzwl via @QwetuRadio
6,7,2016,8,55,2,0,0,0,0,0,RT @Kenney_Mboya: in few mins wapi been waiting for the past hour hapiti https://t.co/InYB3jaeAi
6,7,2016,8,55,2,0,1,0,0,0,08:49  @mungalambuvi @OneFMKe @ShaffieWeru @Kiss100Kenya overlappers on Langata Road https://t.co/YeMJqynG7d via @KuiVirginia
6,7,2016,8,54,2,0,1,0,0,0,08:47 Jam at Mombasa Rd  https://t.co/gXGIgPZUi8 via @IbrahimKimutai
6,7,2016,8,53,2,0,1,0,0,0,08:47 Mombasa road at a stand still inbound.  https://t.co/Tg59AAqg2U via @epimmanuel
6,7,2016,8,52,2,0,1,0,0,0,08:46 Makangas doing some good job at Ojijo road.They are controlling the traffic. @TeamADELLE @kiss100bfast @ShaffieWeru #TMK via @Paprita
6,7,2016,8,51,2,0,1,0,0,0,08:45 alot of traffic near  City stadium all the way to town via @dan_tizer
6,7,2016,8,51,2,0,1,0,0,0,08:45  Barabara zimepigwa Doom @Gateru @True_Blaq https://t.co/8yyPlQpwZZ via @freddie_rich
6,7,2016,8,50,2,0,1,0,0,0,08:44  Barabara zimepigwa Doom @Gateru @True_Blaq https://t.co/8yyPlQpwZZ via @KihanyaJohn
6,7,2016,8,49,2,0,0,0,0,0,", 0842 VIP moment on Mombasa Road! Road cleared of little fish @Ma3Route https://t.co/or9kioT9F9 via @BeingCharlie"
6,7,2016,8,48,2,0,1,0,0,0,08:40  UhuruHighway On Complete Lockdown As PM @netanyahu Prepares 2Leave his 2Day Residence https://t.co/iyTxveIXx7 via @StephenkariukiS
6,7,2016,8,40,2,0,1,0,0,0,08:38 Aki ya nani afadhali Obama kuliko this Israeli fella manze  @PoliceKE @Asamoh_ via @snderitu
6,7,2016,8,38,2,0,1,0,0,0,08:38  Jam bamba tu bamba towards Ole Sereni jnctn to town along Mombasa road @Kiss100Kenya @ShaffieWeru #TMK via @Nyaperakelvin
6,7,2016,8,38,2,0,1,0,0,0,"08:37 @KenyanTraffic general mathenge ni jam tupu, eldama ravine towards 2nd parklands mbaya via @Noahnjoroge2"
6,7,2016,8,28,2,0,1,0,0,0,"08:24 @f_wandera actually at that slow speed, motorists consume more fuel as they are on lower gears i.e 1 and 2 via @Ian4oyarow"
6,7,2016,8,26,2,0,0,0,0,0,08:20  @KenyanTraffic Likoni bridge closed.. https://t.co/mFbJ3QOOvV via @maitho_alex
6,7,2016,8,25,2,0,1,0,0,0,"08:18  Roads are not closed like this when our President is leaving the country , Mombasa road via @KimBorekim"
6,7,2016,8,24,2,0,0,0,0,0,08:17  @julianakadzo entire Uhuru Hiway outbound is closed via @OverlapBusta
6,7,2016,8,22,2,0,0,0,0,0,08:16  @ItsMainaKageni @Classic105Kenya. Heavy traffic within NCBD.#UhuruHighway closed. https://t.co/2VOhUZrTpe
6,7,2016,8,21,2,1,1,0,0,0,08:15 Sema kushikana Thika road  https://t.co/fFdBV1jsry via @Alexanedokello
6,7,2016,8,20,2,1,0,0,0,0,"08:14 Traffic on Thika road is crazy today via @macharia_mbugua  
#KwaheriNetanyahu"
6,7,2016,8,17,2,0,1,0,0,0,RT @RBiketi: @KenyanTraffic @OverlapBusta how is jogoo road as at now?
6,7,2016,8,17,2,0,1,0,0,0,"08:12 Calm  down ya'll 'Netanyau road' users,tomorrow is Friday!!!1  @KenyanTraffic https://t.co/UBbQasFo33 via @Frenzy254"
6,7,2016,8,17,2,0,1,0,0,0,RT @munarn1: @KenyanTraffic https://t.co/2vAPhlWkgh
6,7,2016,8,17,2,0,1,0,0,0,08:12 Muindi mbingu Street at 8AM #NetanyahuInKenya  effect.  https://t.co/kcgYKZ6HP4 via @onyancha2048
6,7,2016,8,13,2,0,1,0,0,0,RT @InforPursuit: #TeamWorshipWednesday  thanks &amp; praise to God for all friends who became family and all strangers who became friends http…
6,7,2016,8,12,2,0,1,0,0,0,08:10 The Traffic on Langata road 😢😢😢😢😢😢Eeiiii #ChitchatOnZeno @KenyanTraffic via @beebree0
6,7,2016,8,12,2,0,1,0,0,0,08:09 No access from Nyayo to Bunyala. Diversions to Bunyala and Langata Rd  via @OverlapBusta
6,7,2016,8,7,2,0,0,0,0,0,08:04 Msa rd to airport already closed seems #Netanyahu is passing in a few min via @naivaasenath
6,7,2016,8,6,2,0,1,0,0,0,"08:03  ,@KenyanTraffic ,@kenyanspider, langata rd jam starts at Barracks. Crawling via @nairobilord"
6,7,2016,8,6,2,0,0,0,0,0,"08:01 @KenyanTraffic @MEsipisu @vata692 this morning ,though waiyaki,Uhuru highway wil b closed for a while via @chalobongo"
6,7,2016,8,5,2,0,0,0,0,0,08:01  waiyaki way traffic starts from West end towers. From kinoo is tooo smooth! Maybe it won't be a bad day after all 😊 via @xuakey
6,7,2016,8,4,2,0,0,0,0,0,"08:00 University way, Uhuru highway now closed 
#NetanyahuVisit
#NetanyahuInKenya
#Netanyahu
@nairobitraffic via @DorkenInsurance"
6,7,2016,8,3,2,0,1,0,0,0,08:00  Kipande road is jam-locked. https://t.co/yDgB1HWH77 via @Salat
6,7,2016,8,3,2,0,1,0,0,0,RT @InforPursuit: #TeamWorshipWednesday.  Never give up..  Do what you do faithfully a great reward awaits! https://t.co/RhAdIDADnI
6,7,2016,7,58,2,0,1,0,0,0,RT @snapet: Ngong Rd to Dagoreti Corner from Karen moving Ok lovely day @KenyanTraffic https://t.co/HTX3FabCob
6,7,2016,7,58,2,1,1,0,0,0,07:56 Thika Rd eneo la Muthaiga imeshikana @GhettoRadio895  #EidMubarak @BrenderOmari @ApeweDivai #Brekko via @allanotizz
6,7,2016,7,57,2,0,1,0,0,0,RT @CollinsWanyama: @KenyanTraffic @Ma3Route New generation number plates? https://t.co/JIOgHqbG04
6,7,2016,7,57,2,0,1,0,0,0,RT @snapet: However Dagoreti to Prestige solid @KenyanTraffic https://t.co/jBLo4hWgNv
6,7,2016,7,57,2,0,1,0,0,0,RT @InforPursuit: #EidMubarak  the little we have means much to another. Share! Happy Eid Mubarak to my Muslim brothers and sisters https:/…
6,7,2016,7,57,2,0,0,0,0,0,RT @snapet: And Kingara up to Junction slow @KenyanTraffic https://t.co/mKHcOOBd4B
6,7,2016,7,56,2,0,1,0,0,0,07:54 @KenyanTraffic How is Langata rd this morning good people? via @blackchald
6,7,2016,7,55,2,0,0,0,0,0,RT @snapet: Due to lorry stuck on Hill @KenyanTraffic https://t.co/ZYcCesMbVp
6,7,2016,7,55,2,0,1,0,0,0,RT @LisahEliza: @KenyanTraffic @SakawaBob  point of correction.... Traffic starts at Homeland
6,7,2016,7,55,2,0,1,0,0,0,RT @johnchari1: Kwa nini magari za Ngong road zinapitia CBD kutoka town? Nani amefunga barabara @KenyanTraffic  @Ma3Route
6,7,2016,7,51,2,0,1,0,0,0,07:50 .@KenyanTraffic : Today Nairobi - Cloudy with a high of 23.3°C. Winds variable at 3.2 to 11.3kph. Have a cool day...via @Rustycase
6,7,2016,7,47,2,1,1,0,0,0,07:43 Thika super highway jam starts from Drive In via @SakawaBob
6,7,2016,7,47,2,0,1,0,0,0,RT @cmajau_: #NetanyahuInKenya @IsraeliPM visit is real destruction to traffic flow in Nrb @KenyanTraffic @RoadAlertsKE
6,7,2016,7,47,2,0,0,0,0,0,"07:42  @ChegeEdchei6 Everyone  expected this madness, why not wake up early a bit at least to avoid such traffic..! via @githua75"
6,7,2016,7,45,2,0,0,0,0,0,07:41  waiyaki way towards westlands moving very slow after chiromo campus via @mykhie
6,7,2016,7,45,2,0,1,0,0,0,07:40  @vata692 the good thing is that he apologized to Kenyans for causing the jam... That's leadership..via @jacksonwambugu1
6,7,2016,7,44,2,0,1,0,0,0,07:40  @Am_Tymoh  its becoming something else for sure....Traffic has become a daily bread here..... via @LisahEliza
6,7,2016,7,42,2,0,1,0,0,0,07:39  @MEsipisu when is Netanyahu leaving Kenya? The traffic is unbearable we're losing soo much as a country per hour  via @vata692
6,7,2016,7,41,2,0,1,0,0,0,"07:38 Kiambu road inbound is gridlocked at the Pangani interchange, cops are there managing it  https://t.co/QiQNwtCCvH via @KJKungu"
6,7,2016,7,40,2,0,0,0,0,0,07:38 @vikashpattni  Parklands road flowing well though slow after masari towards forest road. Ojijo packed via @crimewatch008
6,7,2016,7,34,2,0,1,0,0,0,"07:33 @KenyanTraffic I hope everyone left the house with their #netajam supplies today. Powerbank, Water, full tank of gas….via @SirBertly"
6,7,2016,7,34,2,0,1,0,0,0,07:33  from St. Marks not so good but moving at snail 🐌speed https://t.co/GQ3Ipzvy17 via @SalatonN
6,7,2016,7,34,2,0,1,0,0,0,RT @CircuitSavers: @KenyanTraffic  Sarit roundabout open
6,7,2016,7,34,2,1,1,0,0,0,07:32 @KenyanTraffic ati thika road moving at 5km/h??? That is saving fuel hahaha via @F_Wandera
6,7,2016,7,34,2,1,1,0,0,0,RT @Classic105Kenya: Watu wa Thika Road #MainaAndKingangi  https://t.co/yHDaUwS9lM
6,7,2016,7,32,2,0,1,0,0,0,07:30  @PewinCabs @JalangoMwenyewe @Alex_Mwakideu @Kenyans  mombasa road https://t.co/h4zDwlpNJ2 via @fombuya
6,7,2016,7,25,2,1,1,0,0,0,"07:24 Homeland is the place, 
the place where it all starts.. 
That is traffic 🚥 on #ThikaRoad at this time  @NickNdeda via @MacpelLangat"
6,7,2016,7,24,2,0,0,0,0,0,07:23  Wayaki Way not so bad moving. https://t.co/GqNGVsFaAE via @SalatonN
6,7,2016,7,24,2,0,1,0,0,0,07:22  @tonyblack96 safaripark https://t.co/2FNmHJXK0F via @KamauRobert
6,7,2016,7,23,2,1,0,0,0,0,07:21   @Classic105Kenya. Heavy traffic on Thika Road.imeshikana shiki shiki https://t.co/SlY1juHclf via @KamauRobert
6,7,2016,7,22,2,1,1,0,0,0,07:21  thika road moving at 5km/h. via @manuweezy
6,7,2016,7,19,2,0,1,0,0,0,RT @Dukeotebo2680: @KenyanTraffic jogoo road uchumi 2 muturwa moving pole pole not bad
6,7,2016,7,16,2,1,0,0,0,0,07:10  if u headed to town from thika...order breakfast at utalii. U gon be here long. via @manuweezy
6,7,2016,7,14,2,0,1,0,0,0,07:08 Ngong Rd smooth flowing. Ring Rd Kilimani &amp; Argwings Kodhek junction to Hurlingham currently flowing nicely via @mdawanawaadieli
6,7,2016,7,9,2,0,1,0,0,0,RT @Utawalaaipca: @KenyanTraffic is uhuru highway and Waiyaki way open or Ntenyahu is still in town?
6,7,2016,7,8,2,0,1,0,0,0,",07:02 Woman kills boyfriend of three years after cheating claims https://t.co/jOkTofx7iS via @kenyalive_"
6,7,2016,7,8,2,0,1,0,0,0,07:02 Kenyan house help’s body flown home a month after murder https://t.co/wfXVhHKeSn via @kenyalive_
6,7,2016,7,7,2,0,1,0,0,0,07:01 Waiyaki Way outbound  https://t.co/L0MVmx9gKX via @KenAseka
6,7,2016,7,6,2,0,0,0,0,0,07:00  Highway closed from Westlands to town. traffic being redirected to raphta Rd via @AmkaKenya
6,7,2016,7,6,2,0,0,0,0,0,07:00  Westlands triangle at Sarit center just crazy! Kwanza lower kabete road via @ChegeEdchei6
6,7,2016,7,5,2,0,1,0,0,0,"06:59  @darriojohn From KCA better order breakfast, coz you will be here for sometime via @ngatia27"
6,7,2016,7,4,2,0,1,0,0,0,06:57  bypass from Westlands roundabout is totally messed up. https://t.co/Nr3h0a5iSP via @ktoday
6,7,2016,7,3,2,0,1,0,0,0,06:57  waiyaki way tujengewe by pass tafadhali kaa ivi ndio kutakuwa kila netanyahu wakija kemspinki! via @ChegeEdchei6
6,7,2016,6,59,2,0,1,0,0,0,06:53 @KenyanTraffic ngara traffic has build up to guru nanak via @kwombokiptoo
6,7,2016,6,58,2,0,1,0,0,0,06:52 Is james gichuru from abc place to lavington open to traffic this morning?  @tycoontraffic @NPSOfficial_KE via @neilsribeiro
6,7,2016,6,57,2,0,1,0,0,0,RT @KenyaLive_: Billionaire singer Akothee wedding photos go viral https://t.co/RJBDzeZgUI via @kenyalive_ @KenyanTraffic
6,7,2016,6,57,2,0,1,0,0,0,RT @Nuuhsan: @KenyanTraffic @ShaffieWeru Where is ICC?
6,7,2016,6,56,2,0,1,0,0,1,"06:50  too many accidents happening everyday! Drivers, let's be careful on the wheel. Let's give way and observe speed via @Vkemmy"
6,7,2016,6,56,2,0,1,0,0,0,06:49 Brace yourselves for day 2 of maaaad traffic in Westlands. 6.30am at Sarit Roundabout  https://t.co/4yhsMridAm via @ShikoKinuthia
6,7,2016,6,54,2,0,0,0,0,0,06:49 Kipande rd moving slowly https://t.co/A8xiSsgNAq via @NicoKahara
6,7,2016,6,53,2,0,0,0,0,0,06:48 hey Leo WaiyakiWay is flowing smoothly but reach lion place you be shocked via @ChegeEdchei6
6,7,2016,6,52,2,0,0,0,0,0,06:48 Even when a Driver is carelessly driving... The 'middle class'  commuters will sit comfortably... Its a disaster via @ftanga
6,7,2016,6,52,2,0,1,0,0,0,06:46 The problem on the Nairobi roads is that the 'middle class' is too comfortable to complain... Not even on overspeeding via @ftanga
6,7,2016,6,51,2,0,1,0,0,0,"06:46 if you're coming from town (globe), you can't access Chiromo as well. You'll be directed to Ojijo Road from Museum hill via @danobura"
6,7,2016,6,50,2,0,1,0,0,0,06:45  limuru Rd jam starts at runda gate https://t.co/KFJ0xiCFqd via @jnjui
6,7,2016,6,50,2,0,1,0,0,0,06:45 This now is what I call #KunNyetaNyeta closing a major highway so that Nyeta can do this!  https://t.co/BUHXBEJLWL via @ShaffieWeru
6,7,2016,6,49,2,0,0,0,0,0,06:44 Even when a Driver is carelessly driving... The 'middle class'  commuters will sit comfortably... Its a disaster via @ftanga
6,7,2016,6,48,2,0,1,0,0,0,06:43 Mpaka Rd clear via @KenAseka
6,7,2016,6,47,2,1,1,0,0,0,06:47 @KenyanTraffic @QwetuRadio thika Rd better than yesterday via @kinuthiajohnso1
6,7,2016,6,47,2,1,0,0,0,0,06:41 @KenyanTraffic   Hwz thika rd past allsops?? via @muliijr
6,7,2016,6,46,2,0,1,0,0,0,"06:40 Jericho , Barabara  ni nyweee 
@KenyanTraffic @QwetuRadio via @oluocheli"
6,7,2016,6,45,2,0,1,0,0,0,RT @NicoKahara: @ShikoKinuthia @KenyanTraffic yesterdays traffic messed everyones plans.
6,7,2016,6,42,2,0,0,0,0,0,"06:37 @KenyanTraffic @NicoKahara once bitten, twice shy. Yesterday's traffic was quite something. No chancing today. via @ShikoKinuthia"
6,7,2016,6,41,2,0,1,0,0,0,"RT @MCA_Sankale: @KenyanTraffic Good morning Kenya. Drivers drive carefully,  pedestrians be careful too."
6,7,2016,6,41,2,0,1,0,0,0,"06:37 Barabara zikoje uliko? #QwetuAsubuhi, Traffic update  @KenyanTraffic https://t.co/DskhTH29Av via @QwetuRadio"
6,7,2016,6,41,2,0,1,0,0,0,06:36 Brace yourselves for day 2 of maaaad traffic in Westlands. 6.30am at Sarit Roundabout   https://t.co/4yhsMridAm via @ShikoKinuthia
6,7,2016,6,40,2,0,1,0,0,0,06:35  waiyaki way ni nyweee....what time did you people wake up ? Everyone is hurrying somewhere. via @NicoKahara
6,7,2016,6,39,2,0,0,0,0,0,06:32 @NicoKahara waiyaki way the side to town closed traffic being diverted via @gilbertsosi
6,7,2016,6,38,2,0,1,0,0,0,"06:31 Approaching PANGANI to town, starting to build up via @KenAseka"
6,7,2016,6,37,2,0,1,0,0,0,06:30  from westy to Tao traffic being diverted. The strain and build up has just began via @gilbertsosi
6,7,2016,6,30,2,0,1,0,0,0,06:24  traffic on mombasa road flowing at this ungodly hour. Canter stalled just before cabanas inbound via @nyaburavi
6,7,2016,6,29,2,0,0,0,0,0,"06:23 Avoid frustrations, South C roads  7.30am-9.30am esp Mohoho and Ole Shapara due to #EidalFitr2016 prayers via @HusaynUnltd"
6,7,2016,6,28,2,0,1,0,0,0,06:23 The Kempinski stretch Into town still a no go zone....via @Frenzy254
6,7,2016,6,27,2,1,1,0,0,0,06:22 Thika Rd outbound flowing like hot porridge via @KenAseka
6,7,2016,6,25,2,0,1,0,0,0,06:20 @KenyanTraffic jogoo road running smooth via @david_muasiya
6,7,2016,6,25,2,0,1,0,0,0,06:20 Sarit centre r/abt Sankara Woodvale Grove getting busy at Westlands via @asunza
6,7,2016,6,21,2,1,0,0,0,0,06:15 becoz of pumps at drive   jam thika rd safari park to kca what is the mess ? via @JGitheche
6,7,2016,6,20,2,0,1,0,0,0,06:12  Museum Overpass closed.Gridlock expected.Wake up and walk via @KihanyaJohn
6,7,2016,6,18,2,0,1,0,0,0,06:11 Waiyaki Way in2 Westlands nywee at 0615hrs all way inbound #WaiyakiWay via @asunza
6,7,2016,6,18,2,0,1,0,0,1,06:10 accident between NZE and Pick up at Allsops bridge  cleared via @hannovertrans
6,7,2016,6,17,2,0,1,0,0,0,06:10  @hannovertrans waiyaki way smooth today. Road still closed at westlands but drivers more orderly. Use pangani via @peter_gitau
6,7,2016,6,13,2,0,1,0,0,0,06:07   at garden city.traffic but is slowly moving.police doing a good work controlling via @winnie_shie
6,7,2016,6,11,2,0,0,0,0,0,06:05  at garden cityinbound crazy already https://t.co/ppzT83KaJs via @AmbassadorKe
6,7,2016,6,9,2,1,1,0,0,0,06:05 Jam starting at Drive heading to town  @thikaroadkenya via @hannovertrans
6,7,2016,6,5,2,0,0,0,0,0,"06:02  An acci just after allsops bridge town bound. An NZE hit very bad from behind,AA on sight doing the clearing via @Muthonikamau7"
6,7,2016,6,4,2,1,0,0,0,0,06:01  jam thika rd safari park to kca what is the mess ? via @JGitheche
6,7,2016,6,3,2,0,1,0,0,0,06:00 citizentvkenya: Driver arrested carrying 141 pupils charged in a Machakos Court /VzPG342IZ4 https://t.co/g4yQjUyKya via @KenyanHerald
6,7,2016,6,2,2,0,1,0,0,0,"RT @evangelistmatt: The Bible shows how God relentlessly loves us &amp; went to great lengths to restore people to himself.

-@judahsmith 
#Lif…"
6,7,2016,6,0,2,0,1,0,0,0,RT @lovefelldown: @jrnydoug @simple0servant @sog36 @kjmp52 @GregPettys https://t.co/Y25me7MrSz
6,7,2016,5,59,2,0,1,0,0,0,05:57 The SGR locomoter offloaded at the port of Msa yesterday.@UKenyatta score card up a notch  https://t.co/zNoGEOfT0r via @manitaskim
6,7,2016,5,58,2,1,1,0,0,1,05:57  thika rd clear bt there is an accident approaching kca bumps . via @smaliz
6,7,2016,5,57,2,0,1,0,0,0,"05:55  If planning to use Uhuru Highway, near UoN, use alternative route as the road is closed via @Cirukarugu"
